k,feature,mean_abs_shap
7,num__num__frac_waiting,0.005082716234028339
7,num__num__last_gap_h,0.00860593467950821
7,num__num__max_gap_h,0.5313302874565125
7,num__num__elapsed_h,1.5950239896774292
7,num__num__log_elapsed_h,0.3146476149559021
7,num__num__mean_gap_h,0.08384104073047638
7,num__num__hour_of_k,0.033520251512527466
7,num__num__dow_of_k,0.04213445633649826
7,num__num__arrivals_24h,0.14346559345722198
7,num__num__arrivals_7d,0.596799373626709
7,num__static__opened_hour,0.05888238549232483
7,num__static__opened_dow,0.17368097603321075
7,num__static__opened_is_offhours,0.00498792203143239
7,num__dyn_num__reassignment_count,0.034172870218753815
7,num__dyn_num__reopen_count,0.002221365924924612
7,num__dyn_num__sys_mod_count,0.005932075437158346
7,num__dyn_cat__assigned_to_known,0.04574134945869446
7,num__static__knowledge,0.20122471451759338
7,num__static__u_priority_confirmation,0.0
7,num__static__cmdb_ci_known,8.444827108178288e-05
7,cat__dyn_cat__priority_1 - Critical,0.0766567587852478
7,cat__dyn_cat__priority_2 - High,0.17663253843784332
7,cat__dyn_cat__priority_3 - Moderate,0.09788163006305695
7,cat__dyn_cat__priority_4 - Low,0.1437092125415802
7,cat__static__category_Category 13,0.001656822394579649
7,cat__static__category_Category 17,2.4126355128828436e-05
7,cat__static__category_Category 19,7.447291136486456e-05
7,cat__static__category_Category 20,0.005617820657789707
7,cat__static__category_Category 22,0.0
7,cat__static__category_Category 23,0.0033661113120615482
7,cat__static__category_Category 24,0.01225165743380785
7,cat__static__category_Category 26,0.011230596341192722
7,cat__static__category_Category 28,0.001003412646241486
7,cat__static__category_Category 32,0.0028080553747713566
7,cat__static__category_Category 34,0.0012770885368809104
7,cat__static__category_Category 35,6.897139974171296e-05
7,cat__static__category_Category 37,0.003293055109679699
7,cat__static__category_Category 38,1.3314619536686223e-05
7,cat__static__category_Category 40,0.0020102481357753277
7,cat__static__category_Category 41,0.0
7,cat__static__category_Category 42,0.00582557637244463
7,cat__static__category_Category 43,0.0036889167968183756
7,cat__static__category_Category 44,0.001327324309386313
7,cat__static__category_Category 45,0.004789353813976049
7,cat__static__category_Category 46,0.028420083224773407
7,cat__static__category_Category 51,0.001655024942010641
7,cat__static__category_Category 53,0.0020327402744442225
7,cat__static__category_Category 55,0.0001654466614127159
7,cat__static__category_Category 57,0.016319306567311287
7,cat__static__category_Category 61,0.0040570879355072975
7,cat__static__category_Category 63,0.0
7,cat__static__category_Category 7,0.0
7,cat__static__category_Category 8,0.00027534295804798603
7,cat__static__category_Category 9,0.00917504820972681
7,cat__static__category_infrequent_sklearn,0.003150870790705085
7,cat__static__subcategory_Subcategory 103,0.00483282282948494
7,cat__static__subcategory_Subcategory 107,0.0
7,cat__static__subcategory_Subcategory 114,0.0011285602813586593
7,cat__static__subcategory_Subcategory 117,0.001765703083947301
7,cat__static__subcategory_Subcategory 123,0.000587277696467936
7,cat__static__subcategory_Subcategory 125,0.0002505441661924124
7,cat__static__subcategory_Subcategory 130,0.00018105999333783984
7,cat__static__subcategory_Subcategory 134,0.00010798408766277134
7,cat__static__subcategory_Subcategory 135,0.001165456953458488
7,cat__static__subcategory_Subcategory 150,0.00815228559076786
7,cat__static__subcategory_Subcategory 154,4.549202640191652e-05
7,cat__static__subcategory_Subcategory 16,0.0001396937877871096
7,cat__static__subcategory_Subcategory 163,0.003916884772479534
7,cat__static__subcategory_Subcategory 164,0.0016317598056048155
7,cat__static__subcategory_Subcategory 168,0.0001536657364340499
7,cat__static__subcategory_Subcategory 170,0.0035686634946614504
7,cat__static__subcategory_Subcategory 174,0.01109621673822403
7,cat__static__subcategory_Subcategory 175,0.025794677436351776
7,cat__static__subcategory_Subcategory 183,0.0011106241727247834
7,cat__static__subcategory_Subcategory 185,0.004834790714085102
7,cat__static__subcategory_Subcategory 200,0.001998320920392871
7,cat__static__subcategory_Subcategory 202,5.573136149905622e-05
7,cat__static__subcategory_Subcategory 215,0.0
7,cat__static__subcategory_Subcategory 220,0.00290939980186522
7,cat__static__subcategory_Subcategory 223,0.006033080630004406
7,cat__static__subcategory_Subcategory 224,0.0003524724452290684
7,cat__static__subcategory_Subcategory 229,0.0016505562234669924
7,cat__static__subcategory_Subcategory 251,0.0007137436186894774
7,cat__static__subcategory_Subcategory 271,0.00010453161667101085
7,cat__static__subcategory_Subcategory 275,0.0005656923749484122
7,cat__static__subcategory_Subcategory 28,0.0011915891664102674
7,cat__static__subcategory_Subcategory 289,0.00019577513739932328
7,cat__static__subcategory_Subcategory 29,0.00013612097245641053
7,cat__static__subcategory_Subcategory 3,0.0046382746659219265
7,cat__static__subcategory_Subcategory 300,0.005645918194204569
7,cat__static__subcategory_Subcategory 302,0.0
7,cat__static__subcategory_Subcategory 303,0.0015204452211037278
7,cat__static__subcategory_Subcategory 31,4.3346186430426314e-05
7,cat__static__subcategory_Subcategory 36,0.0012487303465604782
7,cat__static__subcategory_Subcategory 43,0.0012003231095150113
7,cat__static__subcategory_Subcategory 44,0.007295732386410236
7,cat__static__subcategory_Subcategory 54,0.000184625867404975
7,cat__static__subcategory_Subcategory 60,0.00010535270121181384
7,cat__static__subcategory_Subcategory 69,0.00820939987897873
7,cat__static__subcategory_Subcategory 75,0.003235305892303586
7,cat__static__subcategory_Subcategory 80,0.00418434152379632
7,cat__static__subcategory_Subcategory 82,0.0011225854977965355
7,cat__static__subcategory_Subcategory 9,0.00419823219999671
7,cat__static__subcategory_Subcategory 94,9.93905559880659e-05
7,cat__static__subcategory_infrequent_sklearn,0.0051080333068966866
7,cat__static__u_symptom_Symptom 10,0.010335846804082394
7,cat__static__u_symptom_Symptom 102,0.0
7,cat__static__u_symptom_Symptom 105,0.0
7,cat__static__u_symptom_Symptom 114,7.181740511441603e-05
7,cat__static__u_symptom_Symptom 115,0.0031005623750388622
7,cat__static__u_symptom_Symptom 116,0.005117982160300016
7,cat__static__u_symptom_Symptom 117,0.0005297483876347542
7,cat__static__u_symptom_Symptom 118,6.165020022308454e-05
7,cat__static__u_symptom_Symptom 119,0.00286530377343297
7,cat__static__u_symptom_Symptom 120,0.0012546967482194304
7,cat__static__u_symptom_Symptom 127,0.001306532067246735
7,cat__static__u_symptom_Symptom 13,0.0
7,cat__static__u_symptom_Symptom 134,0.0007256243843585253
7,cat__static__u_symptom_Symptom 208,0.001554633490741253
7,cat__static__u_symptom_Symptom 232,0.0008896903600543737
7,cat__static__u_symptom_Symptom 296,0.004240707028657198
7,cat__static__u_symptom_Symptom 382,0.00011752332648029551
7,cat__static__u_symptom_Symptom 387,0.0002131927030859515
7,cat__static__u_symptom_Symptom 4,0.0007172705954872072
7,cat__static__u_symptom_Symptom 444,0.0
7,cat__static__u_symptom_Symptom 454,0.00056248321197927
7,cat__static__u_symptom_Symptom 455,0.00041020254138857126
7,cat__static__u_symptom_Symptom 458,0.00901392474770546
7,cat__static__u_symptom_Symptom 462,5.77304235775955e-05
7,cat__static__u_symptom_Symptom 470,0.0005387674900703132
7,cat__static__u_symptom_Symptom 471,4.827670636586845e-05
7,cat__static__u_symptom_Symptom 473,0.0006798543618060648
7,cat__static__u_symptom_Symptom 491,0.007059052120894194
7,cat__static__u_symptom_Symptom 494,4.830018588108942e-05
7,cat__static__u_symptom_Symptom 5,0.0
7,cat__static__u_symptom_Symptom 506,0.0
7,cat__static__u_symptom_Symptom 509,0.0003921867173630744
7,cat__static__u_symptom_Symptom 517,0.008809901773929596
7,cat__static__u_symptom_Symptom 532,0.0007511393632739782
7,cat__static__u_symptom_Symptom 534,0.021365322172641754
7,cat__static__u_symptom_Symptom 54,0.0005083966534584761
7,cat__static__u_symptom_Symptom 571,0.0015713368775323033
7,cat__static__u_symptom_Symptom 573,0.0011668514925986528
7,cat__static__u_symptom_Symptom 580,0.0007613798952661455
7,cat__static__u_symptom_Symptom 592,0.00011811615695478395
7,cat__static__u_symptom_Symptom 6,0.000632386130746454
7,cat__static__u_symptom_Symptom 607,7.13058325345628e-05
7,cat__static__u_symptom_Symptom 65,0.0
7,cat__static__u_symptom_Symptom 70,0.0002178551076212898
7,cat__static__u_symptom_Symptom 8,9.745189890963957e-05
7,cat__static__u_symptom_Symptom 86,0.0
7,cat__static__u_symptom_Symptom 87,0.0011708277743309736
7,cat__static__u_symptom_Symptom 9,0.0023116255179047585
7,cat__static__u_symptom___MISSING__,0.015606225468218327
7,cat__static__u_symptom_infrequent_sklearn,0.026807092130184174
7,cat__static__contact_type_Email,0.0
7,cat__static__contact_type_Phone,0.0
7,cat__static__location_Location 108,0.00368123478256166
7,cat__static__location_Location 111,0.0015719749499112368
7,cat__static__location_Location 113,8.106154564302415e-05
7,cat__static__location_Location 125,8.009166776901111e-06
7,cat__static__location_Location 128,0.0014973622746765614
7,cat__static__location_Location 135,0.001996207283809781
7,cat__static__location_Location 136,0.0012752915499731898
7,cat__static__location_Location 143,0.005002566147595644
7,cat__static__location_Location 15,3.958963861805387e-05
7,cat__static__location_Location 161,0.024922804906964302
7,cat__static__location_Location 165,0.0
7,cat__static__location_Location 173,0.005522773135453463
7,cat__static__location_Location 179,0.002707165200263262
7,cat__static__location_Location 18,0.000596944650169462
7,cat__static__location_Location 188,0.00018575582362245768
7,cat__static__location_Location 197,9.303749720857013e-06
7,cat__static__location_Location 199,0.0
7,cat__static__location_Location 204,0.014700408093631268
7,cat__static__location_Location 209,0.0
7,cat__static__location_Location 210,0.00011004677071468905
7,cat__static__location_Location 229,0.0
7,cat__static__location_Location 242,0.0
7,cat__static__location_Location 245,7.82246861490421e-05
7,cat__static__location_Location 34,0.0008372427546419203
7,cat__static__location_Location 35,0.0001944222894962877
7,cat__static__location_Location 36,0.00034708459861576557
7,cat__static__location_Location 37,0.002249722834676504
7,cat__static__location_Location 38,0.0003896363195963204
7,cat__static__location_Location 39,0.0
7,cat__static__location_Location 40,0.0
7,cat__static__location_Location 41,0.0004448872059583664
7,cat__static__location_Location 42,0.003632611595094204
7,cat__static__location_Location 43,0.00027601976762525737
7,cat__static__location_Location 44,0.0
7,cat__static__location_Location 45,1.3946342733106576e-05
7,cat__static__location_Location 46,0.000695416412781924
7,cat__static__location_Location 47,0.0
7,cat__static__location_Location 51,0.00216661230660975
7,cat__static__location_Location 54,0.0005059620598331094
7,cat__static__location_Location 55,0.00023095235519576818
7,cat__static__location_Location 56,0.0
7,cat__static__location_Location 69,0.0019105274695903063
7,cat__static__location_Location 70,0.000980521086603403
7,cat__static__location_Location 71,0.0002896566584240645
7,cat__static__location_Location 82,0.0004940779181197286
7,cat__static__location_Location 91,0.00033204868668690324
7,cat__static__location_Location 93,0.015911437571048737
7,cat__static__location_Location 96,0.0014387131668627262
7,cat__static__location_Location 97,0.0006870480137877166
7,cat__static__location_infrequent_sklearn,0.01415744423866272
7,cat__static__impact_1 - High,0.002177497372031212
7,cat__static__impact_2 - Medium,0.004894176963716745
7,cat__static__impact_3 - Low,0.008043630048632622
7,cat__static__urgency_1 - High,0.00477644195780158
7,cat__static__urgency_2 - Medium,0.0020521553233265877
7,cat__static__urgency_3 - Low,0.006723338272422552
7,cat__static__caller_id_Caller 1062,0.00014950284094084054
7,cat__static__caller_id_Caller 1129,0.0014255064306780696
7,cat__static__caller_id_Caller 1182,0.0010255876695737243
7,cat__static__caller_id_Caller 1270,0.0
7,cat__static__caller_id_Caller 1441,0.0002137781266355887
7,cat__static__caller_id_Caller 1517,0.00012477749260142446
7,cat__static__caller_id_Caller 1519,0.0
7,cat__static__caller_id_Caller 1531,0.0
7,cat__static__caller_id_Caller 1546,0.000724631710909307
7,cat__static__caller_id_Caller 156,0.0
7,cat__static__caller_id_Caller 1904,0.009443838149309158
7,cat__static__caller_id_Caller 203,0.0011407987913116813
7,cat__static__caller_id_Caller 225,0.00014336599269881845
7,cat__static__caller_id_Caller 2377,0.0029465665575116873
7,cat__static__caller_id_Caller 2416,1.2747636901622172e-05
7,cat__static__caller_id_Caller 2435,0.0
7,cat__static__caller_id_Caller 2471,7.732458470854908e-05
7,cat__static__caller_id_Caller 2691,5.4536969400942326e-05
7,cat__static__caller_id_Caller 298,0.0
7,cat__static__caller_id_Caller 3038,0.0
7,cat__static__caller_id_Caller 3081,0.0015689401188865304
7,cat__static__caller_id_Caller 3136,0.0
7,cat__static__caller_id_Caller 3160,0.0003371833299752325
7,cat__static__caller_id_Caller 318,0.001233886112459004
7,cat__static__caller_id_Caller 3329,0.00038025484536774457
7,cat__static__caller_id_Caller 337,0.0006837202818132937
7,cat__static__caller_id_Caller 3388,0.0
7,cat__static__caller_id_Caller 3479,0.0001268633350264281
7,cat__static__caller_id_Caller 3763,0.0008626675116829574
7,cat__static__caller_id_Caller 3933,0.0
7,cat__static__caller_id_Caller 3986,0.00038487411802634597
7,cat__static__caller_id_Caller 4316,0.0
7,cat__static__caller_id_Caller 4414,0.0
7,cat__static__caller_id_Caller 4475,0.00036809779703617096
7,cat__static__caller_id_Caller 4514,4.5991717342985794e-05
7,cat__static__caller_id_Caller 4710,0.000499010260682553
7,cat__static__caller_id_Caller 4893,0.002909439615905285
7,cat__static__caller_id_Caller 501,0.0
7,cat__static__caller_id_Caller 5093,0.0
7,cat__static__caller_id_Caller 512,0.0
7,cat__static__caller_id_Caller 5368,0.0
7,cat__static__caller_id_Caller 671,0.0
7,cat__static__caller_id_Caller 68,0.0002368316490901634
7,cat__static__caller_id_Caller 685,4.397707380121574e-05
7,cat__static__caller_id_Caller 723,0.00024785203277133405
7,cat__static__caller_id_Caller 92,0.0
7,cat__static__caller_id_Caller 920,0.0
7,cat__static__caller_id_Caller 93,0.0018000182462856174
7,cat__static__caller_id_Caller 944,0.0007901319768279791
7,cat__static__caller_id_infrequent_sklearn,0.002330636139959097
7,cat__static__opened_by_Opened by  108,0.0006069554947316647
7,cat__static__opened_by_Opened by  131,0.019811498001217842
7,cat__static__opened_by_Opened by  168,0.0012992966221645474
7,cat__static__opened_by_Opened by  17,0.03070940263569355
7,cat__static__opened_by_Opened by  174,0.0
7,cat__static__opened_by_Opened by  180,0.003098664805293083
7,cat__static__opened_by_Opened by  20,0.00014318666944745928
7,cat__static__opened_by_Opened by  221,0.002729269675910473
7,cat__static__opened_by_Opened by  228,0.0
7,cat__static__opened_by_Opened by  239,0.0012799197575077415
7,cat__static__opened_by_Opened by  24,0.0071017444133758545
7,cat__static__opened_by_Opened by  240,0.0
7,cat__static__opened_by_Opened by  242,0.0
7,cat__static__opened_by_Opened by  247,0.002552083693444729
7,cat__static__opened_by_Opened by  257,0.0
7,cat__static__opened_by_Opened by  267,0.0
7,cat__static__opened_by_Opened by  301,0.0014849952422082424
7,cat__static__opened_by_Opened by  305,0.0007784645422361791
7,cat__static__opened_by_Opened by  325,0.0006221048533916473
7,cat__static__opened_by_Opened by  360,0.0011849238071590662
7,cat__static__opened_by_Opened by  381,0.0
7,cat__static__opened_by_Opened by  386,0.00216529774479568
7,cat__static__opened_by_Opened by  390,0.00645612133666873
7,cat__static__opened_by_Opened by  397,0.04126562923192978
7,cat__static__opened_by_Opened by  40,0.001530305715277791
7,cat__static__opened_by_Opened by  402,0.00011352047295076773
7,cat__static__opened_by_Opened by  433,2.1558360458584502e-05
7,cat__static__opened_by_Opened by  44,0.0002653941628523171
7,cat__static__opened_by_Opened by  443,0.00031529110856354237
7,cat__static__opened_by_Opened by  444,0.0
7,cat__static__opened_by_Opened by  460,8.861606329446658e-05
7,cat__static__opened_by_Opened by  463,0.00048598204739391804
7,cat__static__opened_by_Opened by  468,0.0
7,cat__static__opened_by_Opened by  47,8.569518831791356e-05
7,cat__static__opened_by_Opened by  500,0.0005654491251334548
7,cat__static__opened_by_Opened by  501,0.0010311350924894214
7,cat__static__opened_by_Opened by  512,0.0005783725064247847
7,cat__static__opened_by_Opened by  536,0.0009039763826876879
7,cat__static__opened_by_Opened by  55,0.003691271645948291
7,cat__static__opened_by_Opened by  58,0.0010617438238114119
7,cat__static__opened_by_Opened by  59,0.003294619033113122
7,cat__static__opened_by_Opened by  62,0.012518675066530704
7,cat__static__opened_by_Opened by  70,7.85881929914467e-05
7,cat__static__opened_by_Opened by  8,0.001457379898056388
7,cat__static__opened_by_Opened by  9,0.0004567927971947938
7,cat__static__opened_by_Opened by  94,0.0
7,cat__static__opened_by___MISSING__,0.00212901271879673
7,cat__static__opened_by_infrequent_sklearn,0.0019988457206636667
7,cat__static__sys_created_by_Created by 10,0.003837625030428171
7,cat__static__sys_created_by_Created by 101,0.0
7,cat__static__sys_created_by_Created by 107,0.004731359425932169
7,cat__static__sys_created_by_Created by 108,0.0
7,cat__static__sys_created_by_Created by 109,0.0006964936619624496
7,cat__static__sys_created_by_Created by 113,0.0
7,cat__static__sys_created_by_Created by 114,0.0
7,cat__static__sys_created_by_Created by 12,0.0
7,cat__static__sys_created_by_Created by 120,0.0022475598379969597
7,cat__static__sys_created_by_Created by 129,0.0021818384993821383
7,cat__static__sys_created_by_Created by 13,0.010807955637574196
7,cat__static__sys_created_by_Created by 130,0.005341387819498777
7,cat__static__sys_created_by_Created by 140,0.00010803007171489298
7,cat__static__sys_created_by_Created by 158,0.0
7,cat__static__sys_created_by_Created by 167,0.0005443039699457586
7,cat__static__sys_created_by_Created by 169,1.1301362064841669e-05
7,cat__static__sys_created_by_Created by 171,0.000623450381681323
7,cat__static__sys_created_by_Created by 172,0.00011912373156519607
7,cat__static__sys_created_by_Created by 18,0.0005696855369023979
7,cat__static__sys_created_by_Created by 188,0.0
7,cat__static__sys_created_by_Created by 190,0.0
7,cat__static__sys_created_by_Created by 192,6.52014568913728e-05
7,cat__static__sys_created_by_Created by 193,0.0
7,cat__static__sys_created_by_Created by 199,0.0
7,cat__static__sys_created_by_Created by 20,0.001045261975377798
7,cat__static__sys_created_by_Created by 202,0.0
7,cat__static__sys_created_by_Created by 216,0.004762317985296249
7,cat__static__sys_created_by_Created by 217,2.4055603716988117e-05
7,cat__static__sys_created_by_Created by 221,0.0
7,cat__static__sys_created_by_Created by 23,0.0
7,cat__static__sys_created_by_Created by 233,7.801531319273636e-05
7,cat__static__sys_created_by_Created by 25,0.0
7,cat__static__sys_created_by_Created by 30,0.000925680622458458
7,cat__static__sys_created_by_Created by 31,3.996674422523938e-05
7,cat__static__sys_created_by_Created by 33,0.007070599589496851
7,cat__static__sys_created_by_Created by 34,0.00040074175922200084
7,cat__static__sys_created_by_Created by 45,0.0018536553252488375
7,cat__static__sys_created_by_Created by 47,0.0
7,cat__static__sys_created_by_Created by 5,0.0
7,cat__static__sys_created_by_Created by 52,0.0021025475580245256
7,cat__static__sys_created_by_Created by 6,0.0013449309626594186
7,cat__static__sys_created_by_Created by 62,0.015924014151096344
7,cat__static__sys_created_by_Created by 79,0.0
7,cat__static__sys_created_by_Created by 81,0.0019983919337391853
7,cat__static__sys_created_by_Created by 89,0.0013960100477561355
7,cat__static__sys_created_by_Created by 98,0.004178234376013279
7,cat__static__sys_created_by___MISSING__,0.026254795491695404
7,cat__static__sys_created_by_infrequent_sklearn,0.0007474206504411995
7,cat__static__notify_Do Not Notify,0.0
7,cat__static__notify_Send Email,0.0
7,cat__dyn_cat__activity_Active,0.027692830190062523
7,cat__dyn_cat__activity_Awaiting Problem,0.0
7,cat__dyn_cat__activity_Awaiting User Info,0.07641265541315079
7,cat__dyn_cat__activity_New,0.0020923903211951256
7,cat__dyn_cat__activity_infrequent_sklearn,0.0
7,cat__dyn_cat__activity_prev_Active,0.001547030988149345
7,cat__dyn_cat__activity_prev_Awaiting Problem,0.0
7,cat__dyn_cat__activity_prev_Awaiting User Info,0.01390065997838974
7,cat__dyn_cat__activity_prev_New,0.0012399776605889201
7,cat__dyn_cat__activity_prev___MISSING__,0.0
7,cat__dyn_cat__resource_Group 10,0.008315286599099636
7,cat__dyn_cat__resource_Group 12,0.011729449033737183
7,cat__dyn_cat__resource_Group 15,0.001366654527373612
7,cat__dyn_cat__resource_Group 19,0.00026831007562577724
7,cat__dyn_cat__resource_Group 20,0.022505812346935272
7,cat__dyn_cat__resource_Group 21,0.0
7,cat__dyn_cat__resource_Group 22,0.003762612584978342
7,cat__dyn_cat__resource_Group 23,0.04719278961420059
7,cat__dyn_cat__resource_Group 24,0.0388055294752121
7,cat__dyn_cat__resource_Group 25,0.004286398179829121
7,cat__dyn_cat__resource_Group 27,0.011790255084633827
7,cat__dyn_cat__resource_Group 28,0.016803117468953133
7,cat__dyn_cat__resource_Group 29,0.006314290687441826
7,cat__dyn_cat__resource_Group 3,0.00019962286751251668
7,cat__dyn_cat__resource_Group 30,0.0038431023713201284
7,cat__dyn_cat__resource_Group 31,0.0006007300107739866
7,cat__dyn_cat__resource_Group 33,0.0006810349295847118
7,cat__dyn_cat__resource_Group 34,0.0006297391373664141
7,cat__dyn_cat__resource_Group 37,0.011239451356232166
7,cat__dyn_cat__resource_Group 39,0.022887445986270905
7,cat__dyn_cat__resource_Group 46,0.0004374271957203746
7,cat__dyn_cat__resource_Group 47,0.0
7,cat__dyn_cat__resource_Group 48,0.0011212690733373165
7,cat__dyn_cat__resource_Group 49,0.0
7,cat__dyn_cat__resource_Group 5,0.0
7,cat__dyn_cat__resource_Group 50,0.0
7,cat__dyn_cat__resource_Group 51,0.00047245685709640384
7,cat__dyn_cat__resource_Group 53,0.0
7,cat__dyn_cat__resource_Group 54,0.00418469263240695
7,cat__dyn_cat__resource_Group 55,0.00031223284895531833
7,cat__dyn_cat__resource_Group 56,0.0
7,cat__dyn_cat__resource_Group 57,0.005949541460722685
7,cat__dyn_cat__resource_Group 58,0.003394783241674304
7,cat__dyn_cat__resource_Group 6,0.0008422231767326593
7,cat__dyn_cat__resource_Group 62,0.0017945069121196866
7,cat__dyn_cat__resource_Group 64,0.00028714383370243013
7,cat__dyn_cat__resource_Group 65,0.00015998058370314538
7,cat__dyn_cat__resource_Group 66,0.0025107068940997124
7,cat__dyn_cat__resource_Group 69,4.894902303931303e-05
7,cat__dyn_cat__resource_Group 70,0.028907375410199165
7,cat__dyn_cat__resource_Group 72,0.02723592519760132
7,cat__dyn_cat__resource_Group 73,0.00606780219823122
7,cat__dyn_cat__resource_Group 74,0.0005689625977538526
7,cat__dyn_cat__resource_Group 75,0.002563242334872484
7,cat__dyn_cat__resource_Group 76,0.00972544401884079
7,cat__dyn_cat__resource_Group 77,0.0
7,cat__dyn_cat__resource_Group 81,0.0
7,cat__dyn_cat__resource_Group 9,0.016106901690363884
7,cat__dyn_cat__resource___MISSING__,0.04312833771109581
7,cat__dyn_cat__resource_infrequent_sklearn,0.0004596243379637599
8,num__num__k,0.0031852521933615208
8,num__num__n_distinct_activities,0.017323045060038567
8,num__num__n_distinct_resources,0.03485722094774246
8,num__num__n_resource_changes,0.024367522448301315
8,num__num__n_activity_repeats,0.012345220893621445
8,num__num__n_waiting_events,0.007278056815266609
8,num__num__frac_waiting,0.005181055516004562
8,num__num__last_gap_h,0.00814787670969963
8,num__num__max_gap_h,0.6039897799491882
8,num__num__elapsed_h,1.9388227462768555
8,num__num__log_elapsed_h,0.38002222776412964
8,num__num__mean_gap_h,0.08778936415910721
8,num__num__hour_of_k,0.0335337296128273
8,num__num__dow_of_k,0.04084393009543419
8,num__num__arrivals_24h,0.1518479883670807
8,num__num__arrivals_7d,0.6088145971298218
8,num__static__opened_hour,0.0619526132941246
8,num__static__opened_dow,0.18858656287193298
8,num__static__opened_is_offhours,0.004585819318890572
8,num__dyn_num__reassignment_count,0.0372268483042717
8,num__dyn_num__reopen_count,0.0019287675386294723
8,num__dyn_num__sys_mod_count,0.0063451738096773624
8,num__dyn_cat__assigned_to_known,0.04794011637568474
8,num__static__knowledge,0.18931657075881958
8,num__static__u_priority_confirmation,0.0
8,num__static__cmdb_ci_known,7.636340887984261e-05
8,cat__dyn_cat__priority_1 - Critical,0.07649064809083939
8,cat__dyn_cat__priority_2 - High,0.14247147738933563
8,cat__dyn_cat__priority_3 - Moderate,0.08729168772697449
8,cat__dyn_cat__priority_4 - Low,0.16387659311294556
8,cat__static__category_Category 13,0.0012845908058807254
8,cat__static__category_Category 17,2.1445914171636105e-05
8,cat__static__category_Category 19,7.676929817534983e-05
8,cat__static__category_Category 20,0.005123543087393045
8,cat__static__category_Category 22,0.0
8,cat__static__category_Category 23,0.0035196540411561728
8,cat__static__category_Category 24,0.01446977723389864
8,cat__static__category_Category 26,0.010894674807786942
8,cat__static__category_Category 28,0.0013807277427986264
8,cat__static__category_Category 32,0.0030120268929749727
8,cat__static__category_Category 34,0.001566862571053207
8,cat__static__category_Category 35,6.738449155818671e-05
8,cat__static__category_Category 37,0.0032554594799876213
8,cat__static__category_Category 38,1.2616285857802723e-05
8,cat__static__category_Category 40,0.0016959201311692595
8,cat__static__category_Category 41,0.0
8,cat__static__category_Category 42,0.005064048338681459
8,cat__static__category_Category 43,0.005219270009547472
8,cat__static__category_Category 44,0.0013922969810664654
8,cat__static__category_Category 45,0.005025537218898535
8,cat__static__category_Category 46,0.02804204262793064
8,cat__static__category_Category 51,0.0017356181051582098
8,cat__static__category_Category 53,0.001621474977582693
8,cat__static__category_Category 55,0.00018364173592999578
8,cat__static__category_Category 57,0.01780996285378933
8,cat__static__category_Category 61,0.004448071587830782
8,cat__static__category_Category 63,0.0
8,cat__static__category_Category 7,0.0
8,cat__static__category_Category 8,0.0002654081617947668
8,cat__static__category_Category 9,0.007648459170013666
8,cat__static__category_infrequent_sklearn,0.0028983198571950197
8,cat__static__subcategory_Subcategory 103,0.0034849431831389666
8,cat__static__subcategory_Subcategory 107,0.0
8,cat__static__subcategory_Subcategory 114,0.000952258356846869
8,cat__static__subcategory_Subcategory 117,0.0018091448582708836
8,cat__static__subcategory_Subcategory 123,0.000685040489770472
8,cat__static__subcategory_Subcategory 125,0.00013344483159016818
8,cat__static__subcategory_Subcategory 130,6.170324923004955e-05
8,cat__static__subcategory_Subcategory 134,8.720743790036067e-05
8,cat__static__subcategory_Subcategory 135,0.0012541473843157291
8,cat__static__subcategory_Subcategory 150,0.004867776297032833
8,cat__static__subcategory_Subcategory 154,4.863999492954463e-05
8,cat__static__subcategory_Subcategory 16,0.00014901612303219736
8,cat__static__subcategory_Subcategory 163,0.00459334859624505
8,cat__static__subcategory_Subcategory 164,0.0015022330917418003
8,cat__static__subcategory_Subcategory 168,0.00016458789468742907
8,cat__static__subcategory_Subcategory 170,0.0027458053082227707
8,cat__static__subcategory_Subcategory 174,0.014171414077281952
8,cat__static__subcategory_Subcategory 175,0.027589740231633186
8,cat__static__subcategory_Subcategory 183,0.002003848785534501
8,cat__static__subcategory_Subcategory 185,0.003852743888273835
8,cat__static__subcategory_Subcategory 200,0.001931220991536975
8,cat__static__subcategory_Subcategory 202,7.543902756879106e-05
8,cat__static__subcategory_Subcategory 215,0.0
8,cat__static__subcategory_Subcategory 220,0.0028168444987386465
8,cat__static__subcategory_Subcategory 223,0.005528718698769808
8,cat__static__subcategory_Subcategory 224,0.00022267618624027818
8,cat__static__subcategory_Subcategory 229,0.0016391708049923182
8,cat__static__subcategory_Subcategory 251,0.0009768373565748334
8,cat__static__subcategory_Subcategory 271,0.0001168645394500345
8,cat__static__subcategory_Subcategory 275,0.000710089283529669
8,cat__static__subcategory_Subcategory 28,0.001170455478131771
8,cat__static__subcategory_Subcategory 289,0.00017348981054965407
8,cat__static__subcategory_Subcategory 29,0.0001345718774246052
8,cat__static__subcategory_Subcategory 3,0.0037719935644418
8,cat__static__subcategory_Subcategory 300,0.007950765080749989
8,cat__static__subcategory_Subcategory 302,0.0
8,cat__static__subcategory_Subcategory 303,0.0020337430760264397
8,cat__static__subcategory_Subcategory 31,4.7681809519417584e-05
8,cat__static__subcategory_Subcategory 36,0.001113541191443801
8,cat__static__subcategory_Subcategory 43,0.0011701092589646578
8,cat__static__subcategory_Subcategory 44,0.0059002661146223545
8,cat__static__subcategory_Subcategory 54,0.00019040226470679045
